,true,model,wordset
2574,bad,good,piece beef jerky everything season break pill training pocket jack two crush tender nose almost
2575,neutral,good,piece beef jerky everything season break pill training pocket jack two tender crush nose garbage
2576,bad,good,piece beef jerky season everything pill break training pocket two jack crush nose turn tender
2577,bad,good,piece beef turn jerky bowl break cut bite picky pill training dont chunk walk eater
2578,bad,good,piece beef turn jerky bowl break cut bite picky pill training dont two walk eater
2579,bad,good,piece everything beef jerky season break pill training pocket jack tender crush garbage crumble two
2580,bad,good,piece everything beef season break pepper pill pocket jack crush medication ear pinch medicine imagine
2581,bad,good,piece everything beef season break pepper pill pocket jack enjoys crush apart medication therefore pinch
2582,bad,good,piece everything beef season break pepper pill pocket jack imagine crush tough ear medicine pinch
2583,bad,good,piece everything beef season break pill pepper pocket jack crush medication ear pinch medicine two
2584,bad,good,piece sell deal market glad online break hop teeth unfortunately surprised flour bulk whole packaging
2585,good,good,piece sell deal market glad online break hop teeth unfortunately surprised flour bulk whole stale
2586,good,good,piece sell deal market glad online break hop teeth unfortunately surprised packaging flour bulk whole
2587,rather_bad,good,place container easily soft hold melt together open mess shape stuck chewy somewhat cool around
2625,bad,good,pod pound caramel machine maker pet filter safe begin senseo drip target perfectly two pig
2630,neutral,bad,popcorn baby daughter formula pill he's training puppy pump gobble puff busy greenies kernel adult
2631,bad,bad,popcorn baby daughter formula pill jerky puppy training he's eater son pump greenies feed visit
2632,rather_bad,bad,popcorn baby daughter jerky formula pill son puppy training he's eater pump feed greenies visit
2633,rather_bad,bad,popcorn baby daughter pill subscribe formula pump hungry cost kernel he's movie spit popped gerber
2634,bad,good,popcorn baby formula daughter pill he's pump kernel puff movie gerber popper earth's fussy pear
2635,bad,good,popcorn baby formula pill he's movie pump kernel puff gerber popper earth's fussy pocket theater
2636,rather_bad,good,popcorn baby formula pill he's movie pump kernel puff gerber popper earth's fussy theater pocket
2637,rather_bad,bad,popcorn baby jerky daughter son picky pill formula puppy training he's mom eater eats feed
2638,bad,bad,popcorn baby jerky daughter son picky pill puppy formula training he's mom eater eats feed
2639,bad,bad,popcorn baby old month ago jerky daughter son picky pill home puppy training formula he's
2640,bad,good,popcorn baby pill he's movie pump kernel puff gerber popper earth's fussy theater hour pocket
2641,bad,good,popcorn movie pop popper walnut top kettle bottle batter pour northern microwave agave theater put
2692,bad,good,pretty especially mind set starbucks often instant decent total roll oat via five plenty point
2693,bad,good,pretty especially often set mind instant decent starbucks total five roll point oat via plenty
2694,good,good,pretty especially often set mind instant decent total starbucks five roll point oat plenty via
2695,rather_bad,good,pretty especially often set mind point instant five decent overall total roll via oat plenty
2696,bad,good,pretty especially often set mind point instant five decent total overall roll via oat plenty
2697,bad,good,pretty especially set mind often instant starbucks decent total roll five oat plenty via point
2698,bad,good,pretty especially set often starbucks mind instant point five decent overall total roll via oat
2702,rather_bad,good,pretty star fruit juice cut orange mind soda exactly instant substitute raspberry five decent sour
2703,rather_bad,good,pretty star worth fruit money juice orange exactly soda mind waste especially instant substitute five
2704,bad,good,pretty star worth money fruit juice that's especially orange mind waste soda wrong con instant
2775,bad,good,problem away less pay leave never switch crystal heavy mate spray solution stool kong trash
2776,bad,good,problem away less pay leave never switch heavy crystal mate spray solution kong trash stool
2777,bad,good,problem pay leave away less never switch crystal heavy lot mate spray stool solution kong
2778,rather_bad,good,problem pay sent ball convenience place crystal leave fancy litter gobble scoop mate spray skeptical
2782,good,bad,protein blood source diarrhea cause diabetes muscle dose approximately glucose mineral sugar tolerance that's absorbed
2783,bad,good,protein coconut fiber gram carbs splenda fat msg bpa g<br pineapple glutamate monosodium cholesterol hemp
2784,rather_good,good,protein coconut fiber gram carbs splenda fat msg bpa yeast g<br pineapple glutamate monosodium cholesterol
2785,rather_good,good,protein coconut gram fiber carbs fat msg bpa yeast g<br pineapple glutamate monosodium cholesterol hemp
2786,rather_good,good,protein fat coconut fiber sodium calorie gram carbs splenda msg bpa ant grape antiox g<br
2787,good,good,protein fat coconut fiber sodium gram calorie carbs splenda msg bpa ant grape antiox g<br
2788,good,good,protein fat coconut fiber sodium gram carbs splenda calorie msg bpa ant grape antiox g<br
2789,rather_bad,good,purchase happy around arrive away company see ship place date throw sent another already exactly
2790,good,good,purchase happy around arrive company away see ship date place throw sent shipping condition another
2791,bad,good,purchase happy around away arrive company place ship date throw already sent exactly see ask
2792,rather_bad,good,purchase happy around away arrive company place ship see date throw sent already exactly ask
2793,neutral,good,purchase happy around see away able company place run ship date never throw area already
2794,neutral,good,purchase happy company see ship call website impressed chance send contact directly email gold refund
2795,rather_good,good,purchase happy company see ship website impressed call chance directly email send contact mother gold
2796,neutral,good,purchase happy company see ship website impressed call directly chance email mother send contact gold
2797,bad,good,purchase happy company ship see website impressed directly email chance mother call advertised elsewhere way
2798,bad,good,purchase happy company ship see website impressed directly email mother chance advertised way call around
2799,neutral,good,purchase happy item company ship see bulk exactly sent condition offer packed website impressed chance
2800,bad,good,purchase happy see around away always can't able place ship date run never another throw
2801,bad,good,purchase happy see around away place able company ship run date dec throw saw area
2802,rather_bad,good,purchase happy ship impressed website chance wonder directly mother offer elsewhere enjoys promptly refund see
2803,neutral,good,purchase happy ship impressed website chance wonder offer directly mother elsewhere enjoys promptly refund however
2804,neutral,good,purchase happy ship impressed wonder chance directly mother elsewhere promptly express sister's encounter insert refund
2805,neutral,good,purchase happy ship offer website wonder impressed chance directly mother elsewhere enjoys promptly refund express
2806,good,good,purchase happy ship offer website wonder impressed chance directly mother elsewhere enjoys promptly rip express
2807,bad,good,purchase happy ship website impressed directly wonder chance mother see offer elsewhere promptly enjoys open
2808,bad,good,purchase item happy company ship bulk exactly state sent call offer ask website condition packed
2809,good,good,purchase item happy company ship see bulk exactly sent condition offer website packed impressed state
